Transaction_ID,User_ID,Order_Date,Product_Category,Revenue,Channel,Region
100405,2884,2025-02-08,SaaS Premium,464.94,Email Campaign,LATAM
100406,3961,2025-05-19,SaaS Basic,464.94,Direct,APAC
100407,2919,2024-08-28,SaaS Basic,464.94,Email Campaign,APAC
100408,1877,2025-03-19,SaaS Basic,464.94,Referral,North America
100409,1337,2025-03-09,SaaS Premium,464.94,Direct,EMEA
100410,4777,2024-08-15,SaaS Premium,464.94,LinkedIn Ad,EMEA
100411,3869,2025-05-23,Consulting,464.94,Direct,APAC
100412,4234,2024-10-29,SaaS Premium,464.94,Email Campaign,APAC
100413,4791,2024-02-03,SaaS Basic,464.94,Organic Search,North America
100414,1956,2024-01-02,SaaS Premium,464.94,Direct,North America
100415,2704,2024-12-27,SaaS Basic,464.94,Referral,North America
100416,1160,2024-07-13,Support Plan,464.94,Direct,North America
100417,2603,2025-08-28,Support Plan,464.94,Email Campaign,LATAM
100418,3848,2024-11-03,SaaS Premium,464.94,Direct,APAC
100419,1397,2025-10-08,SaaS Premium,464.94,Referral,LATAM
100420,2300,2025-12-16,Support Plan,464.94,Referral,North America
100421,1815,2024-09-06,Support Plan,464.94,Email Campaign,APAC
100422,4987,2024-05-26,SaaS Premium,464.94,Referral,EMEA
100423,2527,2024-12-11,Support Plan,464.94,Email Campaign,North America
100424,2919,2024-12-13,SaaS Premium,464.94,Direct,APAC
100425,2415,2024-09-10,SaaS Basic,464.94,Direct,EMEA
100426,2158,2025-02-02,SaaS Premium,464.94,LinkedIn Ad,LATAM
100427,2218,2024-11-29,Support Plan,464.94,Email Campaign,North America
100428,1400,2024-06-24,Consulting,464.94,Organic Search,LATAM
100429,1639,2024-05-04,SaaS Premium,464.94,Email Campaign,LATAM
100430,4104,2025-02-01,SaaS Basic,464.94,Direct,North America
100431,3735,2024-05-10,SaaS Premium,464.94,Direct,APAC
100432,1459,2025-07-15,SaaS Premium,464.94,Referral,APAC
100433,1954,2025-08-27,SaaS Basic,464.94,LinkedIn Ad,LATAM
100434,4954,2025-02-10,SaaS Basic,464.94,Organic Search,APAC
100435,1469,2024-11-29,SaaS Premium,464.94,LinkedIn Ad,North America
100436,4446,2024-01-20,SaaS Basic,464.94,Email Campaign,LATAM
100437,2045,2024-07-23,SaaS Basic,464.94,Email Campaign,EMEA
100438,3797,2025-08-25,SaaS Basic,464.94,Direct,LATAM
100439,2693,2024-12-20,SaaS Premium,464.94,Referral,North America
100440,3085,2024-06-21,SaaS Premium,464.94,Organic Search,North America
100441,3277,2024-07-07,SaaS Premium,464.94,Referral,APAC
100442,4436,2024-01-02,SaaS Premium,464.94,Organic Search,EMEA
100443,1562,2024-06-16,SaaS Basic,464.94,LinkedIn Ad,North America
100444,3485,2025-01-02,Support Plan,464.94,Direct,LATAM
100445,2799,2025-06-19,SaaS Premium,464.94,Referral,APAC
100446,4354,2025-08-02,SaaS Basic,464.94,Email Campaign,LATAM
100447,3074,2025-01-04,SaaS Premium,464.94,Direct,North America
100448,1225,2025-12-06,SaaS Premium,464.94,Organic Search,APAC
100449,4348,2025-08-18,SaaS Basic,464.94,Direct,North America
100450,1797,2025-03-12,Consulting,464.94,Email Campaign,APAC
100451,4680,2024-07-25,Support Plan,464.94,Email Campaign,North America
100452,3331,2024-02-18,Consulting,464.94,Organic Search,APAC
100453,3926,2025-06-27,SaaS Premium,464.94,Direct,North America
100454,1959,2025-11-12,SaaS Basic,464.94,Referral,LATAM
100455,2504,2024-05-08,Support Plan,464.94,Direct,LATAM
100456,1452,2025-03-22,SaaS Basic,464.94,Email Campaign,LATAM
100457,4067,2025-09-05,Support Plan,464.94,Organic Search,EMEA
100458,4900,2024-02-04,SaaS Premium,464.94,LinkedIn Ad,EMEA
100459,1815,2024-07-17,Support Plan,464.94,LinkedIn Ad,APAC
100460,1658,2024-03-17,SaaS Premium,464.94,Direct,EMEA
100461,4587,2025-01-03,SaaS Basic,464.94,Email Campaign,EMEA
100462,1546,2025-06-09,SaaS Basic,464.94,Direct,North America
100463,2215,2024-12-14,SaaS Premium,464.94,Organic Search,EMEA
100464,4120,2025-05-20,Support Plan,464.94,Referral,EMEA
100465,4583,2025-10-04,SaaS Premium,464.94,LinkedIn Ad,EMEA
100466,1016,2024-08-25,SaaS Premium,464.94,Direct,EMEA
100467,4243,2024-10-06,Support Plan,464.94,Email Campaign,APAC
100468,2243,2025-07-30,SaaS Premium,464.94,LinkedIn Ad,EMEA
100469,3205,2025-03-07,SaaS Premium,464.94,LinkedIn Ad,APAC
100470,3524,2024-05-17,Consulting,464.94,Referral,LATAM
100471,2069,2024-09-25,Consulting,464.94,Direct,EMEA
100472,4444,2024-07-19,Support Plan,464.94,Referral,LATAM
100473,3565,2024-05-21,Consulting,464.94,Email Campaign,North America
100474,3146,2025-09-03,Support Plan,464.94,Email Campaign,EMEA
100475,4963,2025-10-11,Support Plan,464.94,Direct,North America
100476,2768,2025-11-10,SaaS Basic,464.94,LinkedIn Ad,LATAM
100477,2060,2025-09-02,SaaS Premium,464.94,Organic Search,LATAM
100478,3327,2024-12-20,Consulting,464.94,Referral,EMEA
100479,4420,2025-07-31,SaaS Premium,464.94,LinkedIn Ad,EMEA
100480,3544,2024-11-24,SaaS Premium,464.94,Email Campaign,North America
100481,1301,2025-07-12,Consulting,464.94,Email Campaign,APAC
100482,1180,2024-08-18,Support Plan,464.94,LinkedIn Ad,LATAM
100483,1606,2024-11-03,SaaS Basic,464.94,LinkedIn Ad,LATAM
100484,4170,2025-10-19,SaaS Premium,464.94,Email Campaign,North America
100485,1699,2025-12-19,SaaS Basic,464.94,Referral,APAC
100486,1992,2024-05-25,SaaS Premium,464.94,Referral,North America
100487,2139,2024-05-31,SaaS Premium,464.94,LinkedIn Ad,LATAM
100488,1190,2024-05-19,SaaS Basic,464.94,Direct,LATAM
100489,3300,2025-10-24,SaaS Premium,464.94,Email Campaign,EMEA
100490,1980,2024-01-21,SaaS Premium,464.94,Organic Search,APAC
100491,3975,2024-09-10,Support Plan,464.94,Email Campaign,APAC
100492,3006,2024-03-04,Consulting,464.94,Referral,EMEA
100493,2184,2024-08-05,SaaS Premium,464.94,Referral,APAC
100494,4327,2024-03-12,SaaS Basic,464.94,Organic Search,North America
100495,4394,2024-06-10,SaaS Premium,464.94,Referral,APAC
100496,1127,2024-05-09,Support Plan,464.94,Organic Search,LATAM
100497,3065,2025-08-03,SaaS Premium,464.94,Referral,North America
100498,2816,2024-08-12,Support Plan,464.94,Organic Search,North America
100499,2758,2025-08-02,Support Plan,464.94,Direct,LATAM
100500,3613,2025-03-29,SaaS Basic,464.94,Email Campaign,EMEA
100501,1569,2025-01-18,SaaS Premium,464.94,Referral,LATAM
100502,2346,2024-04-16,Support Plan,464.94,LinkedIn Ad,EMEA
100503,2895,2025-09-12,SaaS Premium,464.94,Organic Search,EMEA
100504,3733,2024-04-12,SaaS Premium,464.94,Organic Search,North America
100505,4863,2024-05-20,SaaS Premium,464.94,Organic Search,APAC
100506,1625,2025-07-30,SaaS Basic,464.94,Referral,North America
100507,4359,2024-05-13,SaaS Premium,464.94,Email Campaign,LATAM
100508,3901,2024-07-17,Support Plan,464.94,LinkedIn Ad,APAC
100509,2686,2025-05-24,SaaS Premium,464.94,Organic Search,North America
100510,4009,2025-10-28,Support Plan,464.94,Organic Search,EMEA
100511,4710,2024-03-19,SaaS Premium,464.94,Organic Search,EMEA
100512,1154,2025-04-26,SaaS Premium,464.94,Organic Search,North America
100513,3537,2025-05-26,SaaS Premium,464.94,LinkedIn Ad,LATAM
100514,2409,2024-09-06,Support Plan,464.94,Organic Search,APAC
100515,1784,2025-08-21,SaaS Premium,464.94,LinkedIn Ad,North America
100516,4175,2025-08-22,Consulting,464.94,LinkedIn Ad,EMEA
100517,4464,2025-04-27,SaaS Premium,464.94,Organic Search,EMEA
100518,4882,2024-06-20,Support Plan,464.94,Direct,EMEA
100519,1245,2024-01-17,SaaS Premium,464.94,LinkedIn Ad,LATAM
100520,4247,2024-10-20,SaaS Premium,464.94,Direct,APAC
100521,4110,2025-01-28,SaaS Basic,464.94,LinkedIn Ad,North America
100522,2500,2025-05-12,SaaS Premium,464.94,Referral,APAC
100523,2705,2024-08-06,SaaS Basic,464.94,Organic Search,North America
100524,3806,2024-08-21,SaaS Premium,464.94,Referral,LATAM
100525,1537,2025-01-24,Consulting,464.94,LinkedIn Ad,North America
100526,2890,2024-09-04,SaaS Basic,464.94,Referral,EMEA
100527,2841,2024-02-21,SaaS Premium,464.94,Organic Search,EMEA
100528,1920,2024-01-15,Consulting,464.94,Organic Search,LATAM
100529,3455,2024-11-19,SaaS Premium,464.94,LinkedIn Ad,APAC
100530,1524,2025-03-16,SaaS Basic,464.94,LinkedIn Ad,EMEA
100531,3875,2024-04-21,SaaS Basic,464.94,Direct,North America
100532,2529,2025-11-26,Support Plan,464.94,Email Campaign,EMEA
100533,3950,2024-01-07,SaaS Premium,464.94,Referral,North America
100534,4896,2025-07-16,SaaS Basic,464.94,Direct,APAC
100535,1035,2024-09-01,SaaS Premium,464.94,Referral,EMEA
100536,1684,2025-03-23,SaaS Basic,464.94,Organic Search,EMEA
100537,1019,2024-12-30,SaaS Basic,464.94,LinkedIn Ad,North America
100538,3368,2025-01-01,SaaS Premium,464.94,Referral,LATAM
100539,4847,2025-11-28,SaaS Basic,464.94,Email Campaign,LATAM
100540,3559,2024-10-13,SaaS Basic,464.94,Organic Search,EMEA
100541,1399,2025-08-26,SaaS Basic,464.94,Organic Search,APAC
100542,3701,2024-04-15,SaaS Premium,464.94,Direct,APAC
100543,1971,2024-01-13,SaaS Premium,464.94,Email Campaign,LATAM
100544,2906,2024-05-25,SaaS Premium,464.94,Organic Search,EMEA
100545,3518,2025-04-22,SaaS Premium,464.94,Email Campaign,LATAM
100546,2166,2025-09-22,SaaS Premium,464.94,LinkedIn Ad,North America
100547,2115,2025-12-15,SaaS Basic,464.94,Email Campaign,APAC
100548,4425,2025-10-14,SaaS Basic,464.94,Direct,LATAM
100549,1833,2024-04-24,SaaS Premium,464.94,Direct,EMEA
100550,2823,2025-05-23,Consulting,464.94,Referral,LATAM
100551,3774,2024-05-31,Support Plan,464.94,LinkedIn Ad,EMEA
100552,2982,2024-02-26,SaaS Premium,464.94,LinkedIn Ad,LATAM
100553,1853,2025-01-16,SaaS Premium,464.94,Email Campaign,LATAM
100554,1050,2024-06-05,SaaS Basic,464.94,Direct,APAC
100555,4736,2024-05-12,SaaS Premium,464.94,Direct,LATAM
100556,4769,2024-06-11,Consulting,464.94,Direct,North America
100557,1574,2024-10-01,SaaS Premium,464.94,LinkedIn Ad,LATAM
100558,4261,2025-11-25,SaaS Premium,464.94,Direct,EMEA
100559,2148,2024-03-17,SaaS Premium,464.94,Referral,EMEA
100560,3197,2024-02-13,SaaS Premium,464.94,Organic Search,North America
100561,3361,2025-12-18,SaaS Premium,464.94,Direct,North America
100562,3617,2025-07-03,SaaS Premium,464.94,Referral,EMEA
100563,4413,2024-11-13,SaaS Premium,464.94,Referral,LATAM
100564,3352,2025-06-17,SaaS Basic,464.94,Organic Search,North America
100565,2715,2025-08-07,SaaS Premium,464.94,LinkedIn Ad,LATAM
100566,1681,2024-06-02,Support Plan,464.94,Direct,North America
100567,1837,2024-08-24,SaaS Premium,464.94,Referral,LATAM
100568,4854,2025-05-31,SaaS Premium,464.94,Referral,North America
100569,2077,2024-08-08,SaaS Premium,464.94,Organic Search,EMEA
100570,4050,2024-11-05,Consulting,464.94,Referral,LATAM
100571,3491,2025-08-20,SaaS Basic,,Direct,North America
100572,3660,2024-06-25,SaaS Premium,464.94,LinkedIn Ad,LATAM
100573,4040,2024-08-07,SaaS Premium,464.94,Referral,APAC
100574,3311,2024-02-07,Support Plan,,LinkedIn Ad,APAC
100575,4124,2025-10-15,Support Plan,464.94,Referral,North America
100576,2595,2025-03-06,SaaS Premium,464.94,Referral,APAC
100577,4051,2024-07-21,SaaS Basic,464.94,Direct,North America
100578,4691,2025-03-23,SaaS Basic,464.94,LinkedIn Ad,North America
100579,1004,2025-05-09,SaaS Premium,464.94,Email Campaign,APAC
100580,2126,2025-11-14,Consulting,464.94,Direct,EMEA
100581,2219,2024-05-04,Consulting,464.94,LinkedIn Ad,North America
100582,1773,2024-03-05,SaaS Basic,464.94,LinkedIn Ad,North America
100583,1876,2024-08-31,Support Plan,464.94,LinkedIn Ad,APAC
100584,1991,2025-06-10,SaaS Basic,464.94,Email Campaign,LATAM
100585,3931,2024-08-13,SaaS Premium,464.94,Direct,APAC
100586,4421,2025-04-09,SaaS Premium,464.94,Email Campaign,North America
100587,1046,2025-10-04,SaaS Basic,464.94,Referral,LATAM
100588,3914,2025-12-07,SaaS Premium,464.94,Organic Search,LATAM
100589,3870,2024-10-19,SaaS Basic,464.94,Email Campaign,APAC
100590,3983,2025-12-21,SaaS Premium,464.94,Referral,LATAM
100591,4891,2025-01-15,SaaS Premium,464.94,Email Campaign,EMEA
100592,3703,2025-09-16,Support Plan,464.94,LinkedIn Ad,EMEA
100593,1268,2024-06-14,Support Plan,464.94,Organic Search,EMEA
100594,1369,2025-12-03,SaaS Basic,464.94,Organic Search,North America
100595,1635,2024-08-05,SaaS Basic,464.94,Referral,APAC
100596,2129,2024-10-01,Consulting,464.94,Email Campaign,APAC
100597,2693,2024-02-21,SaaS Basic,464.94,Email Campaign,North America
100598,2682,2025-01-08,SaaS Premium,464.94,Email Campaign,North America
100599,1656,2025-10-31,SaaS Basic,464.94,Referral,APAC
100600,1119,2024-12-28,SaaS Basic,464.94,Email Campaign,North America
100601,1830,2025-07-20,SaaS Premium,464.94,Organic Search,APAC
100602,2810,2024-01-14,SaaS Premium,464.94,Organic Search,LATAM
100603,4675,2024-12-05,Consulting,464.94,Direct,LATAM
100604,2081,2025-08-24,SaaS Premium,464.94,Email Campaign,LATAM
100605,2974,2025-06-22,SaaS Premium,464.94,Email Campaign,APAC
100606,2369,2024-03-29,SaaS Premium,464.94,Organic Search,North America
100607,1740,2024-02-10,SaaS Premium,464.94,Organic Search,North America
100608,4545,2024-10-30,Support Plan,464.94,LinkedIn Ad,North America
100609,1116,2024-09-24,SaaS Basic,464.94,LinkedIn Ad,North America
100610,2853,2024-05-17,Support Plan,464.94,Direct,North America
100611,3838,2024-01-06,SaaS Basic,464.94,Organic Search,North America
100612,2150,2024-08-29,SaaS Basic,464.94,Direct,APAC
100613,4464,2024-06-10,SaaS Basic,464.94,Email Campaign,EMEA
100614,2931,2025-11-22,SaaS Premium,464.94,Email Campaign,North America
100615,2012,2025-06-01,SaaS Basic,464.94,Organic Search,APAC
100616,2664,2025-02-04,SaaS Basic,464.94,Referral,APAC
100617,2081,2024-06-04,Support Plan,464.94,Direct,APAC
100618,1633,2024-03-25,Support Plan,464.94,Referral,APAC
100619,1512,2025-12-12,SaaS Premium,464.94,Email Campaign,North America
100620,4822,2024-01-10,SaaS Premium,464.94,Direct,LATAM
100621,3849,2024-05-17,SaaS Basic,464.94,Email Campaign,LATAM
100622,2119,2025-12-13,SaaS Premium,,LinkedIn Ad,APAC
100623,4709,2024-06-04,SaaS Premium,464.94,Organic Search,EMEA
100624,2141,2025-02-11,SaaS Premium,464.94,LinkedIn Ad,North America
100625,1559,2024-08-12,SaaS Premium,464.94,Direct,EMEA
100626,4672,2025-08-02,SaaS Basic,464.94,LinkedIn Ad,LATAM
100627,1487,2024-07-02,SaaS Basic,464.94,Direct,EMEA
100628,4308,2024-07-13,Support Plan,464.94,Referral,APAC
100629,4956,2025-07-07,SaaS Premium,464.94,Organic Search,EMEA
100630,1896,2025-01-30,SaaS Premium,464.94,Referral,North America
100631,4343,2025-10-24,SaaS Basic,464.94,Email Campaign,APAC
100632,2212,2025-08-18,SaaS Premium,464.94,Organic Search,North America
100633,1703,2024-05-13,Support Plan,464.94,LinkedIn Ad,LATAM
100634,2470,2024-11-04,SaaS Premium,464.94,Direct,LATAM
100635,1580,2025-06-25,Support Plan,464.94,Organic Search,North America
100636,3837,2024-01-09,SaaS Basic,464.94,Email Campaign,EMEA
100637,3908,2024-06-18,Support Plan,464.94,Referral,EMEA
100638,3294,2024-10-16,SaaS Basic,464.94,Email Campaign,North America
100639,4147,2024-06-16,Support Plan,464.94,LinkedIn Ad,APAC
100640,1153,2024-12-09,SaaS Basic,464.94,Direct,North America
100641,2679,2025-05-11,SaaS Basic,464.94,Direct,EMEA
100642,4506,2024-05-24,SaaS Basic,464.94,LinkedIn Ad,LATAM
100643,1996,2025-02-16,Consulting,464.94,Direct,LATAM
100644,4157,2025-08-10,Support Plan,464.94,Organic Search,North America
100645,3744,2025-11-19,SaaS Premium,464.94,Organic Search,EMEA
100646,4356,2025-04-01,SaaS Premium,464.94,LinkedIn Ad,LATAM
100647,2243,2025-12-01,SaaS Premium,464.94,LinkedIn Ad,North America
100648,2092,2024-10-28,SaaS Premium,464.94,Email Campaign,EMEA
100649,4118,2024-02-15,Support Plan,464.94,Direct,North America
100650,2008,2024-01-17,SaaS Premium,464.94,Referral,LATAM
100651,3141,2025-07-31,SaaS Basic,464.94,LinkedIn Ad,EMEA
100652,2773,2024-12-25,SaaS Basic,464.94,Email Campaign,APAC
100653,1957,2024-09-17,Support Plan,464.94,LinkedIn Ad,LATAM
100654,4059,2024-05-02,SaaS Basic,464.94,LinkedIn Ad,APAC
100655,1452,2024-08-18,SaaS Premium,464.94,Organic Search,LATAM
100656,2227,2025-09-28,Support Plan,464.94,Direct,APAC
100657,3959,2024-04-21,SaaS Premium,464.94,LinkedIn Ad,APAC
100658,3265,2025-08-15,Consulting,464.94,Direct,North America
100659,3521,2024-09-02,SaaS Premium,464.94,Email Campaign,North America
100660,3479,2025-01-25,SaaS Premium,464.94,LinkedIn Ad,EMEA
100661,3388,2025-01-26,Support Plan,464.94,Referral,North America
100662,1550,2024-11-23,Consulting,464.94,Organic Search,North America
100663,2635,2024-08-02,SaaS Premium,464.94,Referral,EMEA
100664,2312,2025-01-01,SaaS Basic,464.94,Organic Search,North America
100665,4325,2024-03-22,SaaS Basic,464.94,LinkedIn Ad,LATAM
100666,2757,2024-03-16,SaaS Premium,464.94,LinkedIn Ad,APAC
100667,1356,2025-06-10,Consulting,464.94,Direct,APAC
100668,3070,2025-05-17,Consulting,464.94,Organic Search,North America
100669,2785,2025-04-23,Support Plan,464.94,Email Campaign,North America
100670,3569,2025-01-06,SaaS Basic,464.94,Referral,EMEA
100671,2781,2024-09-21,SaaS Basic,464.94,Email Campaign,North America
100672,4908,2024-09-20,SaaS Basic,464.94,Organic Search,LATAM
100673,4171,2024-04-19,SaaS Premium,464.94,Email Campaign,APAC
100674,3849,2024-11-02,SaaS Basic,464.94,Organic Search,EMEA
100675,4251,2024-07-18,Support Plan,464.94,Direct,EMEA
100676,4294,2024-08-13,SaaS Premium,464.94,Direct,EMEA
100677,4977,2024-07-03,SaaS Premium,464.94,Email Campaign,North America
100678,3809,2024-01-31,SaaS Basic,464.94,Email Campaign,North America
100679,4730,2025-09-05,SaaS Premium,464.94,Organic Search,North America
100680,3489,2024-04-08,Support Plan,464.94,Direct,EMEA
100681,2631,2024-12-04,SaaS Premium,464.94,Email Campaign,EMEA
100682,3816,2024-09-22,Consulting,464.94,Organic Search,APAC
100683,2015,2025-10-13,SaaS Premium,464.94,Organic Search,APAC
100684,2348,2024-12-15,SaaS Premium,464.94,Email Campaign,North America
100685,1515,2025-12-28,Support Plan,464.94,Referral,North America
100686,4087,2025-06-27,SaaS Basic,464.94,LinkedIn Ad,APAC
100687,3839,2025-04-01,SaaS Premium,464.94,Organic Search,LATAM
100688,1335,2024-03-28,SaaS Premium,464.94,Direct,APAC
100689,2782,2024-03-03,SaaS Premium,464.94,LinkedIn Ad,North America
100690,3305,2025-01-21,SaaS Premium,464.94,Organic Search,North America
100691,1496,2025-04-03,SaaS Basic,464.94,Referral,North America
100692,1895,2025-08-08,SaaS Basic,464.94,LinkedIn Ad,North America
100693,3207,2025-09-27,SaaS Premium,464.94,Direct,APAC
100694,4546,2024-09-25,SaaS Premium,464.94,LinkedIn Ad,North America
100695,1851,2025-09-24,SaaS Basic,464.94,Email Campaign,North America
100696,2687,2024-12-11,SaaS Premium,464.94,Organic Search,APAC
100697,2931,2025-12-24,SaaS Basic,464.94,Email Campaign,LATAM
100698,3737,2025-10-21,SaaS Basic,464.94,Referral,APAC
100699,4746,2024-03-18,SaaS Premium,464.94,LinkedIn Ad,North America
100700,3427,2024-12-30,SaaS Premium,464.94,Email Campaign,North America
100701,2568,2024-01-14,SaaS Premium,464.94,Referral,EMEA
100702,1956,2024-05-15,SaaS Basic,464.94,Email Campaign,North America
100703,3738,2024-10-30,SaaS Basic,464.94,Direct,LATAM
100704,4498,2025-01-31,SaaS Basic,464.94,Email Campaign,North America
100705,2636,2024-03-19,Support Plan,464.94,Organic Search,APAC
100706,2291,2025-12-05,SaaS Basic,464.94,Email Campaign,North America
100707,4906,2025-02-21,Consulting,464.94,Email Campaign,North America
100708,4648,2024-08-29,SaaS Premium,464.94,Email Campaign,EMEA
100709,2440,2024-02-20,SaaS Premium,464.94,Email Campaign,North America
100710,2191,2025-01-18,SaaS Premium,464.94,Email Campaign,North America
100711,4913,2025-01-09,SaaS Basic,464.94,LinkedIn Ad,APAC
100712,2066,2025-12-30,SaaS Premium,464.94,LinkedIn Ad,LATAM
100713,4627,2024-07-24,SaaS Basic,464.94,Direct,EMEA
100714,1284,2025-05-03,SaaS Basic,464.94,LinkedIn Ad,LATAM
100715,3444,2025-01-15,SaaS Premium,464.94,Referral,LATAM
100716,1011,2024-11-06,SaaS Basic,464.94,Organic Search,North America
100717,2630,2025-01-09,SaaS Premium,464.94,Email Campaign,EMEA
100718,4373,2025-09-23,SaaS Basic,464.94,Email Campaign,North America
